"Time (MJD)" LasCumbres/LasCumbres.Bessel_B LasCumbres/LasCumbres.Bessel_B_err LasCumbres/LasCumbres.Bessel_V LasCumbres/LasCumbres.Bessel_V_err LasCumbres/LasCumbres.SDSS_gp LasCumbres/LasCumbres.SDSS_gp_err LasCumbres/LasCumbres.SDSS_ip LasCumbres/LasCumbres.SDSS_ip_err LasCumbres/LasCumbres.SDSS_rp LasCumbres/LasCumbres.SDSS_rp_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
160.400 -12.910 -0.434 -13.025 -0.346 -13.375 -0.430 -13.828 -0.158 -14.086 -0.323 4.966 0.158 0.488 0.039 41.013 39.622
160.500 -12.909 -0.433 -13.023 -0.344 -13.374 -0.429 -13.827 -0.155 -14.086 -0.320 4.964 0.157 0.488 0.039 41.013 39.621
160.600 -12.908 -0.431 -13.022 -0.341 -13.373 -0.428 -13.827 -0.153 -14.085 -0.318 4.962 0.157 0.488 0.039 41.013 39.619
160.700 -12.907 -0.429 -13.021 -0.339 -13.372 -0.427 -13.826 -0.151 -14.084 -0.316 4.960 0.157 0.489 0.039 41.013 39.617
160.800 -12.905 -0.428 -13.020 -0.337 -13.371 -0.426 -13.825 -0.148 -14.084 -0.314 4.958 0.157 0.489 0.039 41.013 39.616
160.900 -12.904 -0.426 -13.018 -0.335 -13.370 -0.426 -13.825 -0.146 -14.083 -0.311 4.956 0.156 0.489 0.039 41.013 39.614
161.000 -12.903 -0.425 -13.017 -0.333 -13.369 -0.425 -13.824 -0.144 -14.083 -0.309 4.954 0.156 0.490 0.039 41.012 39.612
161.100 -12.902 -0.423 -13.016 -0.330 -13.368 -0.424 -13.824 -0.141 -14.082 -0.307 4.952 0.156 0.490 0.039 41.012 39.610
161.200 -12.901 -0.422 -13.015 -0.328 -13.367 -0.423 -13.823 -0.139 -14.082 -0.305 4.950 0.156 0.490 0.039 41.012 39.608
161.300 -12.900 -0.420 -13.014 -0.326 -13.366 -0.422 -13.823 -0.137 -14.081 -0.302 4.948 0.156 0.491 0.039 41.012 39.606
161.400 -12.899 -0.418 -13.012 -0.324 -13.365 -0.422 -13.822 -0.134 -14.080 -0.300 4.947 0.155 0.491 0.039 41.012 39.604
161.500 -12.898 -0.417 -13.011 -0.322 -13.364 -0.421 -13.821 -0.132 -14.080 -0.298 4.945 0.155 0.491 0.039 41.012 39.602
161.600 -12.897 -0.415 -13.010 -0.319 -13.363 -0.420 -13.821 -0.130 -14.079 -0.296 4.943 0.155 0.492 0.039 41.012 39.600
161.700 -12.896 -0.414 -13.009 -0.317 -13.362 -0.420 -13.820 -0.128 -14.079 -0.293 4.941 0.155 0.492 0.039 41.012 39.598
161.800 -12.894 -0.412 -13.008 -0.315 -13.361 -0.419 -13.820 -0.125 -14.078 -0.291 4.939 0.154 0.493 0.039 41.012 39.596
161.900 -12.893 -0.411 -13.006 -0.313 -13.359 -0.418 -13.819 -0.123 -14.078 -0.289 4.937 0.154 0.493 0.039 41.012 39.594
162.000 -12.892 -0.409 -13.005 -0.311 -13.358 -0.417 -13.819 -0.121 -14.077 -0.287 4.935 0.154 0.493 0.039 41.012 39.592
162.100 -12.891 -0.408 -13.004 -0.308 -13.357 -0.417 -13.818 -0.118 -14.076 -0.284 4.932 0.154 0.494 0.039 41.012 39.589
162.200 -12.890 -0.406 -13.003 -0.306 -13.356 -0.416 -13.818 -0.116 -14.076 -0.282 4.930 0.154 0.494 0.039 41.012 39.587
162.300 -12.889 -0.405 -13.001 -0.304 -13.355 -0.415 -13.817 -0.114 -14.075 -0.280 4.928 0.153 0.495 0.039 41.012 39.585
162.400 -12.888 -0.403 -13.000 -0.302 -13.354 -0.415 -13.817 -0.112 -14.075 -0.277 4.926 0.153 0.495 0.039 41.012 39.582
162.500 -12.887 -0.402 -12.999 -0.299 -13.353 -0.414 -13.816 -0.109 -14.074 -0.275 4.924 0.153 0.496 0.039 41.012 39.580
162.600 -12.885 -0.400 -12.998 -0.297 -13.352 -0.413 -13.815 -0.107 -14.074 -0.273 4.922 0.153 0.496 0.039 41.012 39.578
162.700 -12.884 -0.399 -12.996 -0.295 -13.351 -0.412 -13.815 -0.105 -14.073 -0.270 4.920 0.153 0.496 0.039 41.012 39.575
162.800 -12.883 -0.397 -12.995 -0.292 -13.350 -0.412 -13.814 -0.103 -14.072 -0.268 4.918 0.152 0.497 0.039 41.012 39.573
162.900 -12.882 -0.395 -12.994 -0.290 -13.349 -0.411 -13.814 -0.100 -14.072 -0.266 4.916 0.152 0.497 0.039 41.012 39.570
163.000 -12.881 -0.394 -12.993 -0.288 -13.348 -0.410 -13.813 -0.098 -14.071 -0.263 4.914 0.152 0.498 0.039 41.013 39.568
163.100 -12.880 -0.393 -12.991 -0.286 -13.347 -0.410 -13.813 -0.096 -14.071 -0.261 4.912 0.152 0.498 0.038 41.013 39.565
163.200 -12.879 -0.391 -12.990 -0.283 -13.346 -0.409 -13.812 -0.094 -14.070 -0.259 4.909 0.151 0.499 0.038 41.013 39.563
163.300 -12.878 -0.390 -12.989 -0.281 -13.345 -0.408 -13.812 -0.091 -14.070 -0.256 4.907 0.151 0.499 0.038 41.013 39.560
163.400 -12.876 -0.388 -12.988 -0.279 -13.344 -0.408 -13.811 -0.089 -14.069 -0.254 4.905 0.151 0.500 0.038 41.013 39.557
163.500 -12.875 -0.387 -12.987 -0.276 -13.343 -0.407 -13.811 -0.087 -14.068 -0.252 4.903 0.151 0.500 0.038 41.013 39.555
163.600 -12.874 -0.385 -12.985 -0.274 -13.342 -0.407 -13.810 -0.085 -14.068 -0.249 4.901 0.151 0.501 0.038 41.013 39.552
163.700 -12.873 -0.384 -12.984 -0.272 -13.341 -0.406 -13.810 -0.083 -14.067 -0.247 4.899 0.151 0.501 0.038 41.013 39.549
163.800 -12.872 -0.382 -12.983 -0.270 -13.340 -0.405 -13.809 -0.081 -14.067 -0.245 4.896 0.150 0.502 0.038 41.013 39.547
163.900 -12.871 -0.381 -12.982 -0.267 -13.339 -0.405 -13.809 -0.078 -14.066 -0.242 4.894 0.150 0.502 0.038 41.013 39.544
164.000 -12.870 -0.379 -12.980 -0.265 -13.338 -0.404 -13.808 -0.076 -14.066 -0.240 4.892 0.150 0.502 0.038 41.013 39.541
164.100 -12.868 -0.378 -12.979 -0.263 -13.337 -0.404 -13.808 -0.074 -14.065 -0.238 4.890 0.150 0.503 0.038 41.013 39.538
164.200 -12.867 -0.376 -12.978 -0.260 -13.336 -0.403 -13.808 -0.072 -14.064 -0.235 4.888 0.150 0.503 0.038 41.013 39.536
164.300 -12.866 -0.375 -12.976 -0.258 -13.334 -0.402 -13.807 -0.070 -14.064 -0.233 4.885 0.150 0.504 0.038 41.013 39.533
164.400 -12.865 -0.374 -12.975 -0.256 -13.333 -0.402 -13.807 -0.068 -14.063 -0.230 4.883 0.149 0.504 0.038 41.013 39.530
164.500 -12.864 -0.372 -12.974 -0.253 -13.332 -0.401 -13.806 -0.066 -14.063 -0.228 4.881 0.149 0.505 0.038 41.013 39.527
164.600 -12.863 -0.371 -12.973 -0.251 -13.331 -0.401 -13.806 -0.064 -14.062 -0.226 4.879 0.149 0.505 0.038 41.013 39.525
164.700 -12.862 -0.369 -12.971 -0.249 -13.330 -0.400 -13.805 -0.062 -14.062 -0.223 4.877 0.149 0.506 0.038 41.014 39.522
164.800 -12.860 -0.368 -12.970 -0.247 -13.329 -0.400 -13.805 -0.060 -14.061 -0.221 4.874 0.149 0.506 0.038 41.014 39.519
164.900 -12.859 -0.367 -12.969 -0.244 -13.328 -0.399 -13.804 -0.058 -14.060 -0.219 4.872 0.149 0.507 0.038 41.014 39.517
165.000 -12.858 -0.365 -12.968 -0.242 -13.327 -0.398 -13.804 -0.056 -14.060 -0.216 4.870 0.149 0.507 0.038 41.014 39.514
165.100 -12.857 -0.364 -12.966 -0.240 -13.326 -0.398 -13.803 -0.054 -14.059 -0.214 4.868 0.149 0.508 0.038 41.014 39.511
165.200 -12.856 -0.363 -12.965 -0.237 -13.325 -0.397 -13.803 -0.052 -14.059 -0.211 4.866 0.149 0.508 0.038 41.014 39.509
165.300 -12.855 -0.361 -12.964 -0.235 -13.324 -0.397 -13.802 -0.051 -14.058 -0.209 4.863 0.148 0.509 0.038 41.014 39.506
165.400 -12.853 -0.360 -12.963 -0.233 -13.323 -0.396 -13.802 -0.049 -14.058 -0.207 4.861 0.148 0.509 0.038 41.014 39.504
165.500 -12.852 -0.359 -12.961 -0.230 -13.322 -0.396 -13.802 -0.047 -14.057 -0.204 4.859 0.148 0.510 0.038 41.014 39.502
165.600 -12.851 -0.357 -12.960 -0.228 -13.321 -0.395 -13.801 -0.045 -14.056 -0.202 4.857 0.148 0.510 0.038 41.014 39.499
165.700 -12.850 -0.356 -12.959 -0.226 -13.320 -0.395 -13.801 -0.044 -14.056 -0.199 4.855 0.148 0.511 0.038 41.014 39.497
165.800 -12.849 -0.355 -12.957 -0.223 -13.319 -0.394 -13.800 -0.042 -14.055 -0.197 4.853 0.148 0.511 0.038 41.014 39.495
165.900 -12.848 -0.353 -12.956 -0.221 -13.318 -0.394 -13.800 -0.040 -14.055 -0.195 4.851 0.148 0.512 0.039 41.014 39.493
166.000 -12.846 -0.352 -12.955 -0.219 -13.317 -0.393 -13.799 -0.039 -14.054 -0.192 4.848 0.148 0.512 0.039 41.015 39.491
166.100 -12.845 -0.351 -12.954 -0.216 -13.316 -0.393 -13.799 -0.037 -14.053 -0.190 4.846 0.148 0.513 0.039 41.015 39.490
166.200 -12.844 -0.349 -12.952 -0.214 -13.315 -0.392 -13.799 -0.036 -14.053 -0.187 4.844 0.148 0.513 0.039 41.015 39.488
166.300 -12.843 -0.348 -12.951 -0.212 -13.314 -0.392 -13.798 -0.035 -14.052 -0.185 4.842 0.148 0.514 0.039 41.015 39.487
166.400 -12.842 -0.347 -12.950 -0.209 -13.313 -0.391 -13.798 -0.033 -14.052 -0.183 4.840 0.148 0.514 0.039 41.015 39.486
166.500 -12.841 -0.346 -12.948 -0.207 -13.312 -0.391 -13.797 -0.032 -14.051 -0.180 4.838 0.148 0.515 0.039 41.015 39.485
166.600 -12.839 -0.345 -12.947 -0.205 -13.311 -0.391 -13.797 -0.031 -14.051 -0.178 4.836 0.148 0.515 0.039 41.015 39.484
166.700 -12.838 -0.343 -12.946 -0.202 -13.310 -0.390 -13.797 -0.030 -14.050 -0.175 4.834 0.149 0.516 0.039 41.015 39.484
166.800 -12.837 -0.342 -12.945 -0.200 -13.309 -0.390 -13.796 -0.029 -14.049 -0.173 4.833 0.149 0.516 0.039 41.015 39.484
166.900 -12.836 -0.341 -12.943 -0.198 -13.308 -0.389 -13.796 -0.028 -14.049 -0.170 4.831 0.149 0.516 0.039 41.015 39.484
167.000 -12.835 -0.340 -12.942 -0.196 -13.307 -0.389 -13.795 -0.028 -14.048 -0.168 4.829 0.149 0.517 0.039 41.015 39.484
167.100 -12.834 -0.339 -12.941 -0.193 -13.305 -0.388 -13.795 -0.027 -14.048 -0.166 4.827 0.149 0.517 0.039 41.015 39.484
167.200 -12.832 -0.337 -12.939 -0.191 -13.304 -0.388 -13.795 -0.026 -14.047 -0.163 4.825 0.149 0.518 0.039 41.015 39.485
167.300 -12.831 -0.336 -12.938 -0.189 -13.303 -0.388 -13.794 -0.026 -14.046 -0.161 4.824 0.149 0.518 0.039 41.015 39.486
167.400 -12.830 -0.335 -12.937 -0.186 -13.302 -0.387 -13.794 -0.026 -14.046 -0.158 4.822 0.149 0.518 0.039 41.015 39.487
167.500 -12.829 -0.334 -12.935 -0.184 -13.301 -0.387 -13.793 -0.026 -14.045 -0.156 4.820 0.149 0.519 0.040 41.015 39.488
167.600 -12.828 -0.333 -12.934 -0.182 -13.300 -0.386 -13.793 -0.026 -14.045 -0.154 4.819 0.149 0.519 0.040 41.015 39.490
167.700 -12.826 -0.332 -12.933 -0.180 -13.299 -0.386 -13.793 -0.026 -14.044 -0.151 4.817 0.150 0.519 0.040 41.015 39.492
167.800 -12.825 -0.331 -12.932 -0.177 -13.298 -0.386 -13.792 -0.026 -14.043 -0.149 4.816 0.150 0.519 0.040 41.015 39.493
167.900 -12.824 -0.330 -12.930 -0.175 -13.297 -0.385 -13.792 -0.026 -14.043 -0.147 4.814 0.150 0.520 0.040 41.014 39.495
168.000 -12.823 -0.329 -12.929 -0.173 -13.296 -0.385 -13.792 -0.027 -14.042 -0.144 4.813 0.150 0.520 0.040 41.014 39.498
168.100 -12.822 -0.328 -12.928 -0.171 -13.295 -0.385 -13.791 -0.027 -14.042 -0.142 4.812 0.150 0.520 0.040 41.014 39.500
168.200 -12.820 -0.327 -12.926 -0.168 -13.294 -0.384 -13.791 -0.027 -14.041 -0.139 4.810 0.150 0.520 0.040 41.014 39.502
168.300 -12.819 -0.326 -12.925 -0.166 -13.293 -0.384 -13.790 -0.028 -14.040 -0.137 4.809 0.150 0.521 0.040 41.014 39.505
168.400 -12.818 -0.325 -12.924 -0.164 -13.292 -0.384 -13.790 -0.028 -14.040 -0.135 4.808 0.150 0.521 0.040 41.014 39.507
168.500 -12.817 -0.324 -12.922 -0.162 -13.291 -0.383 -13.790 -0.028 -14.039 -0.132 4.807 0.151 0.521 0.040 41.014 39.510
168.600 -12.816 -0.323 -12.921 -0.160 -13.290 -0.383 -13.789 -0.029 -14.038 -0.130 4.806 0.151 0.521 0.040 41.013 39.512
168.700 -12.815 -0.322 -12.920 -0.157 -13.289 -0.383 -13.789 -0.029 -14.038 -0.128 4.805 0.151 0.521 0.041 41.013 39.515
168.800 -12.813 -0.321 -12.918 -0.155 -13.288 -0.382 -13.789 -0.030 -14.037 -0.125 4.804 0.151 0.521 0.041 41.013 39.518
168.900 -12.812 -0.320 -12.917 -0.153 -13.287 -0.382 -13.788 -0.030 -14.037 -0.123 4.803 0.151 0.521 0.041 41.013 39.520
169.000 -12.811 -0.319 -12.916 -0.151 -13.286 -0.382 -13.788 -0.031 -14.036 -0.121 4.802 0.151 0.521 0.041 41.013 39.523
169.100 -12.810 -0.318 -12.914 -0.149 -13.285 -0.381 -13.788 -0.031 -14.035 -0.118 4.801 0.152 0.521 0.041 41.012 39.525
169.200 -12.809 -0.317 -12.913 -0.147 -13.284 -0.381 -13.787 -0.031 -14.035 -0.116 4.800 0.152 0.521 0.041 41.012 39.528
169.300 -12.807 -0.316 -12.912 -0.145 -13.283 -0.381 -13.787 -0.032 -14.034 -0.114 4.799 0.152 0.521 0.041 41.012 39.530
169.400 -12.806 -0.315 -12.910 -0.142 -13.282 -0.380 -13.787 -0.032 -14.033 -0.112 4.798 0.152 0.521 0.041 41.011 39.533
169.500 -12.805 -0.314 -12.909 -0.140 -13.281 -0.380 -13.786 -0.032 -14.033 -0.109 4.798 0.152 0.521 0.041 41.011 39.535
169.600 -12.804 -0.314 -12.908 -0.138 -13.280 -0.380 -13.786 -0.033 -14.032 -0.107 4.797 0.153 0.521 0.041 41.011 39.537
169.700 -12.803 -0.313 -12.906 -0.136 -13.279 -0.380 -13.785 -0.033 -14.031 -0.105 4.796 0.153 0.521 0.041 41.011 39.539
169.800 -12.801 -0.312 -12.905 -0.134 -13.278 -0.379 -13.785 -0.033 -14.031 -0.103 4.796 0.153 0.521 0.041 41.010 39.541
169.900 -12.800 -0.311 -12.904 -0.132 -13.277 -0.379 -13.785 -0.033 -14.030 -0.100 4.796 0.153 0.521 0.041 41.010 39.543
170.000 -12.799 -0.310 -12.902 -0.130 -13.276 -0.379 -13.784 -0.033 -14.029 -0.098 4.795 0.153 0.521 0.041 41.010 39.545
170.100 -12.798 -0.310 -12.901 -0.128 -13.275 -0.379 -13.784 -0.034 -14.029 -0.096 4.795 0.154 0.521 0.042 41.009 39.547
170.200 -12.797 -0.309 -12.900 -0.126 -13.274 -0.378 -13.784 -0.034 -14.028 -0.094 4.795 0.154 0.521 0.042 41.009 39.549
170.300 -12.795 -0.308 -12.898 -0.125 -13.273 -0.378 -13.783 -0.034 -14.028 -0.092 4.794 0.154 0.520 0.042 41.009 39.550
170.400 -12.794 -0.307 -12.897 -0.123 -13.272 -0.378 -13.783 -0.034 -14.027 -0.090 4.794 0.155 0.520 0.042 41.008 39.552
170.500 -12.793 -0.307 -12.896 -0.121 -13.271 -0.378 -13.783 -0.034 -14.026 -0.088 4.794 0.155 0.520 0.042 41.008 39.553
170.600 -12.792 -0.306 -12.894 -0.119 -13.269 -0.377 -13.782 -0.034 -14.025 -0.085 4.794 0.155 0.520 0.042 41.007 39.555
170.700 -12.791 -0.305 -12.893 -0.117 -13.268 -0.377 -13.782 -0.034 -14.025 -0.083 4.794 0.156 0.520 0.042 41.007 39.556
170.800 -12.789 -0.305 -12.892 -0.115 -13.267 -0.377 -13.782 -0.034 -14.024 -0.081 4.794 0.156 0.519 0.042 41.007 39.557
170.900 -12.788 -0.304 -12.890 -0.114 -13.266 -0.377 -13.781 -0.034 -14.023 -0.079 4.795 0.157 0.519 0.042 41.006 39.558
171.000 -12.787 -0.303 -12.889 -0.112 -13.265 -0.377 -13.781 -0.034 -14.023 -0.078 4.795 0.157 0.519 0.042 41.006 39.559
171.100 -12.786 -0.303 -12.888 -0.110 -13.264 -0.376 -13.780 -0.033 -14.022 -0.076 4.795 0.157 0.518 0.042 41.005 39.560
171.200 -12.785 -0.302 -12.886 -0.109 -13.263 -0.376 -13.780 -0.033 -14.021 -0.074 4.796 0.158 0.518 0.042 41.005 39.560
171.300 -12.783 -0.302 -12.885 -0.107 -13.262 -0.376 -13.780 -0.033 -14.021 -0.072 4.796 0.158 0.518 0.042 41.005 39.561
171.400 -12.782 -0.301 -12.884 -0.106 -13.261 -0.376 -13.779 -0.033 -14.020 -0.070 4.797 0.159 0.517 0.042 41.004 39.562
171.500 -12.781 -0.301 -12.882 -0.104 -13.260 -0.376 -13.779 -0.033 -14.019 -0.068 4.797 0.159 0.517 0.042 41.004 39.562
171.600 -12.780 -0.300 -12.881 -0.103 -13.259 -0.375 -13.779 -0.033 -14.019 -0.067 4.798 0.160 0.517 0.043 41.003 39.563
171.700 -12.778 -0.300 -12.880 -0.101 -13.258 -0.375 -13.778 -0.032 -14.018 -0.065 4.798 0.161 0.516 0.043 41.003 39.563
171.800 -12.777 -0.299 -12.878 -0.100 -13.257 -0.375 -13.778 -0.032 -14.017 -0.064 4.799 0.161 0.516 0.043 41.002 39.564
171.900 -12.776 -0.299 -12.877 -0.099 -13.256 -0.375 -13.777 -0.032 -14.016 -0.062 4.800 0.162 0.515 0.043 41.002 39.564
172.000 -12.775 -0.298 -12.875 -0.098 -13.255 -0.375 -13.777 -0.032 -14.016 -0.061 4.801 0.162 0.515 0.043 41.001 39.564
172.100 -12.774 -0.298 -12.874 -0.096 -13.254 -0.375 -13.777 -0.032 -14.015 -0.059 4.801 0.163 0.514 0.043 41.001 39.565
172.200 -12.772 -0.297 -12.873 -0.095 -13.253 -0.374 -13.776 -0.031 -14.014 -0.058 4.802 0.163 0.514 0.043 41.000 39.565
172.300 -12.771 -0.297 -12.871 -0.094 -13.252 -0.374 -13.776 -0.031 -14.014 -0.057 4.802 0.164 0.514 0.043 41.000 39.565
172.400 -12.770 -0.296 -12.870 -0.093 -13.251 -0.374 -13.776 -0.031 -14.013 -0.056 4.803 0.165 0.513 0.043 41.000 39.566
172.500 -12.769 -0.296 -12.869 -0.092 -13.250 -0.374 -13.775 -0.031 -14.012 -0.055 4.803 0.165 0.513 0.043 40.999 39.566
172.600 -12.768 -0.295 -12.867 -0.091 -13.249 -0.374 -13.775 -0.031 -14.011 -0.054 4.804 0.165 0.513 0.043 40.999 39.567
172.700 -12.766 -0.295 -12.866 -0.091 -13.248 -0.374 -13.774 -0.031 -14.011 -0.053 4.804 0.166 0.512 0.043 40.998 39.567
172.800 -12.765 -0.295 -12.865 -0.090 -13.247 -0.374 -13.774 -0.031 -14.010 -0.052 4.803 0.166 0.512 0.043 40.998 39.568
172.900 -12.764 -0.294 -12.863 -0.089 -13.246 -0.374 -13.773 -0.031 -14.009 -0.052 4.803 0.167 0.512 0.043 40.997 39.569
173.000 -12.763 -0.294 -12.862 -0.089 -13.245 -0.373 -13.773 -0.031 -14.008 -0.051 4.802 0.167 0.512 0.044 40.997 39.570
173.100 -12.762 -0.294 -12.860 -0.088 -13.244 -0.373 -13.773 -0.032 -14.008 -0.051 4.801 0.167 0.512 0.044 40.997 39.571
173.200 -12.760 -0.293 -12.859 -0.088 -13.243 -0.373 -13.772 -0.032 -14.007 -0.050 4.800 0.167 0.512 0.044 40.996 39.572
173.300 -12.759 -0.293 -12.858 -0.087 -13.242 -0.373 -13.772 -0.032 -14.006 -0.050 4.799 0.167 0.512 0.044 40.996 39.574
173.400 -12.758 -0.293 -12.856 -0.087 -13.241 -0.373 -13.771 -0.033 -14.005 -0.050 4.797 0.167 0.512 0.044 40.995 39.575
173.500 -12.757 -0.293 -12.855 -0.087 -13.240 -0.373 -13.771 -0.033 -14.005 -0.050 4.795 0.167 0.512 0.044 40.995 39.577
173.600 -12.756 -0.292 -12.854 -0.087 -13.239 -0.373 -13.770 -0.034 -14.004 -0.050 4.793 0.167 0.513 0.044 40.995 39.579
173.700 -12.754 -0.292 -12.852 -0.087 -13.238 -0.373 -13.770 -0.034 -14.003 -0.051 4.791 0.166 0.513 0.044 40.994 39.581
173.800 -12.753 -0.292 -12.851 -0.086 -13.237 -0.373 -13.770 -0.035 -14.002 -0.051 4.788 0.166 0.513 0.044 40.994 39.584
173.900 -12.752 -0.292 -12.849 -0.086 -13.236 -0.373 -13.769 -0.036 -14.001 -0.051 4.786 0.166 0.514 0.044 40.994 39.586
174.000 -12.751 -0.291 -12.848 -0.087 -13.235 -0.372 -13.769 -0.036 -14.001 -0.052 4.783 0.166 0.514 0.044 40.993 39.588
174.100 -12.750 -0.291 -12.847 -0.087 -13.234 -0.372 -13.768 -0.037 -14.000 -0.052 4.780 0.165 0.514 0.044 40.993 39.591
174.200 -12.748 -0.291 -12.845 -0.087 -13.233 -0.372 -13.768 -0.038 -13.999 -0.053 4.777 0.165 0.515 0.044 40.993 39.594
174.300 -12.747 -0.291 -12.844 -0.087 -13.232 -0.372 -13.767 -0.039 -13.998 -0.054 4.775 0.164 0.515 0.044 40.992 39.597
174.400 -12.746 -0.291 -12.842 -0.087 -13.231 -0.372 -13.767 -0.040 -13.997 -0.054 4.772 0.164 0.516 0.044 40.992 39.599
174.500 -12.745 -0.291 -12.841 -0.088 -13.230 -0.372 -13.766 -0.041 -13.997 -0.055 4.769 0.164 0.516 0.044 40.992 39.602
174.600 -12.744 -0.291 -12.840 -0.088 -13.229 -0.372 -13.766 -0.041 -13.996 -0.056 4.766 0.163 0.516 0.044 40.992 39.605
174.700 -12.743 -0.290 -12.838 -0.089 -13.228 -0.372 -13.765 -0.042 -13.995 -0.057 4.764 0.163 0.517 0.044 40.991 39.608
174.800 -12.741 -0.290 -12.837 -0.089 -13.227 -0.372 -13.765 -0.043 -13.994 -0.058 4.761 0.163 0.517 0.044 40.991 39.611
174.900 -12.740 -0.290 -12.836 -0.090 -13.226 -0.372 -13.764 -0.044 -13.993 -0.058 4.759 0.163 0.518 0.044 40.991 39.614
175.000 -12.739 -0.290 -12.834 -0.090 -13.225 -0.372 -13.764 -0.045 -13.993 -0.059 4.756 0.162 0.518 0.044 40.990 39.616
175.100 -12.738 -0.290 -12.833 -0.091 -13.224 -0.372 -13.763 -0.046 -13.992 -0.060 4.754 0.162 0.518 0.044 40.990 39.619
175.200 -12.737 -0.290 -12.831 -0.091 -13.223 -0.372 -13.763 -0.047 -13.991 -0.061 4.752 0.162 0.519 0.044 40.990 39.622
175.300 -12.735 -0.290 -12.830 -0.092 -13.222 -0.372 -13.762 -0.048 -13.990 -0.062 4.750 0.162 0.519 0.044 40.990 39.625
175.400 -12.734 -0.290 -12.829 -0.093 -13.221 -0.372 -13.762 -0.049 -13.989 -0.063 4.748 0.162 0.519 0.045 40.989 39.628
175.500 -12.733 -0.290 -12.827 -0.093 -13.220 -0.372 -13.761 -0.050 -13.988 -0.064 4.746 0.162 0.519 0.045 40.989 39.630
175.600 -12.732 -0.290 -12.826 -0.094 -13.219 -0.372 -13.761 -0.051 -13.987 -0.065 4.744 0.162 0.520 0.045 40.989 39.633
175.700 -12.731 -0.290 -12.825 -0.095 -13.218 -0.371 -13.760 -0.052 -13.987 -0.066 4.742 0.162 0.520 0.045 40.988 39.636
175.800 -12.730 -0.290 -12.823 -0.095 -13.217 -0.371 -13.760 -0.053 -13.986 -0.067 4.741 0.162 0.520 0.045 40.988 39.638
175.900 -12.728 -0.290 -12.822 -0.096 -13.216 -0.371 -13.759 -0.054 -13.985 -0.068 4.739 0.162 0.520 0.045 40.988 39.641
176.000 -12.727 -0.290 -12.820 -0.097 -13.215 -0.371 -13.759 -0.055 -13.984 -0.069 4.738 0.162 0.520 0.045 40.988 39.643
176.100 -12.726 -0.290 -12.819 -0.098 -13.214 -0.371 -13.758 -0.056 -13.983 -0.070 4.736 0.162 0.520 0.045 40.987 39.646
176.200 -12.725 -0.290 -12.818 -0.098 -13.213 -0.371 -13.758 -0.057 -13.982 -0.071 4.735 0.162 0.521 0.045 40.987 39.648
176.300 -12.724 -0.290 -12.816 -0.099 -13.212 -0.371 -13.757 -0.058 -13.981 -0.072 4.734 0.163 0.521 0.046 40.987 39.650
176.400 -12.723 -0.290 -12.815 -0.100 -13.211 -0.371 -13.756 -0.058 -13.981 -0.073 4.732 0.163 0.521 0.046 40.986 39.653
176.500 -12.722 -0.290 -12.814 -0.101 -13.210 -0.371 -13.756 -0.059 -13.980 -0.073 4.731 0.163 0.521 0.046 40.986 39.655
176.600 -12.720 -0.290 -12.812 -0.102 -13.209 -0.371 -13.755 -0.060 -13.979 -0.074 4.730 0.163 0.521 0.046 40.986 39.657
176.700 -12.719 -0.290 -12.811 -0.102 -13.208 -0.371 -13.755 -0.061 -13.978 -0.075 4.729 0.163 0.521 0.046 40.985 39.659
176.800 -12.718 -0.290 -12.810 -0.103 -13.207 -0.371 -13.754 -0.062 -13.977 -0.076 4.728 0.164 0.521 0.046 40.985 39.661
176.900 -12.717 -0.290 -12.808 -0.104 -13.206 -0.371 -13.754 -0.063 -13.976 -0.077 4.728 0.164 0.521 0.046 40.985 39.663
177.000 -12.716 -0.290 -12.807 -0.105 -13.205 -0.371 -13.753 -0.063 -13.975 -0.077 4.727 0.164 0.521 0.046 40.984 39.665
177.100 -12.715 -0.290 -12.805 -0.105 -13.204 -0.371 -13.752 -0.064 -13.974 -0.078 4.726 0.165 0.521 0.047 40.984 39.667
177.200 -12.714 -0.290 -12.804 -0.106 -13.203 -0.371 -13.752 -0.065 -13.973 -0.079 4.725 0.165 0.521 0.047 40.984 39.669
177.300 -12.712 -0.290 -12.803 -0.107 -13.202 -0.371 -13.751 -0.066 -13.972 -0.080 4.725 0.166 0.521 0.047 40.983 39.670
177.400 -12.711 -0.290 -12.801 -0.108 -13.201 -0.371 -13.751 -0.066 -13.972 -0.080 4.724 0.166 0.521 0.047 40.983 39.672
177.500 -12.710 -0.291 -12.800 -0.109 -13.200 -0.371 -13.750 -0.067 -13.971 -0.081 4.723 0.166 0.520 0.047 40.983 39.674
177.600 -12.709 -0.291 -12.799 -0.109 -13.199 -0.371 -13.749 -0.068 -13.970 -0.082 4.723 0.167 0.520 0.047 40.982 39.675
177.700 -12.708 -0.291 -12.797 -0.110 -13.198 -0.371 -13.749 -0.068 -13.969 -0.082 4.722 0.167 0.520 0.047 40.982 39.677
177.800 -12.707 -0.291 -12.796 -0.111 -13.197 -0.371 -13.748 -0.069 -13.968 -0.083 4.722 0.168 0.520 0.048 40.982 39.678
