# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 146.514770833333
# DEC: 33.5282388888889
# OBS_DATE: 2019-12-23 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 27153
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4358.640,9.89640e-17,-9.90000e+01
4361.170,2.07116e-16,-9.90000e+01
4363.700,2.33415e-16,-9.90000e+01
4366.230,1.50353e-16,-9.90000e+01
4368.760,1.50559e-16,-9.90000e+01
4371.290,1.22612e-16,-9.90000e+01
4373.820,1.76131e-16,-9.90000e+01
4376.350,1.98094e-16,-9.90000e+01
4378.880,1.60093e-16,-9.90000e+01
4381.410,1.56275e-16,-9.90000e+01
4383.940,1.15611e-16,-9.90000e+01
4386.470,2.10019e-16,-9.90000e+01
4389.000,1.60293e-16,-9.90000e+01
4391.530,1.90928e-16,-9.90000e+01
4394.060,1.50745e-16,-9.90000e+01
4396.590,8.55447e-17,-9.90000e+01
4399.120,1.48183e-16,-9.90000e+01
4401.650,1.16398e-16,-9.90000e+01
4404.180,1.77584e-16,-9.90000e+01
4406.710,1.56981e-16,-9.90000e+01
4409.240,1.77338e-16,-9.90000e+01
4411.770,1.31699e-16,-9.90000e+01
4414.300,1.07261e-16,-9.90000e+01
4416.830,1.45340e-16,-9.90000e+01
4419.360,1.26117e-16,-9.90000e+01
4421.890,1.12438e-16,-9.90000e+01
4424.420,2.30298e-16,-9.90000e+01
4426.950,1.24587e-16,-9.90000e+01
4429.480,2.02064e-16,-9.90000e+01
4432.010,1.26344e-16,-9.90000e+01
4434.540,1.58533e-16,-9.90000e+01
4437.070,1.38664e-16,-9.90000e+01
4439.600,2.05427e-16,-9.90000e+01
4442.130,9.50854e-17,-9.90000e+01
4444.660,1.28925e-16,-9.90000e+01
4447.190,1.06112e-16,-9.90000e+01
4449.720,1.34283e-16,-9.90000e+01
4452.250,1.53887e-16,-9.90000e+01
4454.780,1.21105e-16,-9.90000e+01
4457.310,1.18410e-16,-9.90000e+01
4459.840,1.55650e-16,-9.90000e+01
4462.370,1.48564e-16,-9.90000e+01
4464.900,1.54794e-16,-9.90000e+01
4467.420,1.49744e-16,-9.90000e+01
4469.950,1.19501e-16,-9.90000e+01
4472.480,1.41292e-16,-9.90000e+01
4475.010,2.00996e-16,-9.90000e+01
4477.540,1.02438e-16,-9.90000e+01
4480.070,1.40233e-16,-9.90000e+01
4482.600,8.48286e-17,-9.90000e+01
4485.130,1.68398e-16,-9.90000e+01
4487.660,1.66809e-16,-9.90000e+01
4490.190,1.46289e-16,-9.90000e+01
4492.720,6.32199e-17,-9.90000e+01
4495.250,1.41964e-16,-9.90000e+01
4497.780,1.71225e-16,-9.90000e+01
4500.310,1.47391e-16,-9.90000e+01
4502.840,1.52288e-16,-9.90000e+01
4505.370,1.21648e-16,-9.90000e+01
4507.900,9.03375e-17,-9.90000e+01
4510.430,1.22396e-16,-9.90000e+01
4512.960,1.62277e-16,-9.90000e+01
4515.490,1.26379e-16,-9.90000e+01
4518.020,1.63753e-16,-9.90000e+01
4520.550,1.40497e-16,-9.90000e+01
4523.080,2.01281e-16,-9.90000e+01
4525.610,1.24709e-16,-9.90000e+01
4528.140,1.38851e-16,-9.90000e+01
4530.670,1.91030e-16,-9.90000e+01
4533.200,1.95272e-16,-9.90000e+01
4535.730,1.97870e-16,-9.90000e+01
4538.260,1.51522e-16,-9.90000e+01
4540.790,1.51556e-16,-9.90000e+01
4543.320,1.23276e-16,-9.90000e+01
4545.850,1.18558e-16,-9.90000e+01
4548.380,1.88031e-16,-9.90000e+01
4550.910,1.53518e-16,-9.90000e+01
4553.440,1.58328e-16,-9.90000e+01
4555.970,1.87036e-16,-9.90000e+01
4558.500,1.86110e-16,-9.90000e+01
4561.030,1.18377e-16,-9.90000e+01
4563.560,1.77405e-16,-9.90000e+01
4566.090,1.70512e-16,-9.90000e+01
4568.620,1.15708e-16,-9.90000e+01
4571.150,1.35389e-16,-9.90000e+01
4573.680,1.48447e-16,-9.90000e+01
4576.210,1.72402e-16,-9.90000e+01
4578.740,1.78506e-16,-9.90000e+01
4581.270,2.21278e-16,-9.90000e+01
