# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 214.579695833333
# DEC: 38.9295222222222
# OBS_DATE: 2020-05-23 07:46:25+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 36346
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4404.856,4.52637e-01,-9.90000e+01
4407.386,4.42905e-01,-9.90000e+01
4409.916,4.59113e-01,-9.90000e+01
4412.446,4.67584e-01,-9.90000e+01
4414.977,4.70994e-01,-9.90000e+01
4417.507,4.60116e-01,-9.90000e+01
4420.037,4.41284e-01,-9.90000e+01
4422.567,4.25783e-01,-9.90000e+01
4425.097,4.06306e-01,-9.90000e+01
4427.628,4.38549e-01,-9.90000e+01
4430.158,4.43247e-01,-9.90000e+01
4432.688,4.51787e-01,-9.90000e+01
4435.218,4.48418e-01,-9.90000e+01
4437.749,4.21999e-01,-9.90000e+01
4440.279,4.28317e-01,-9.90000e+01
4442.809,4.47423e-01,-9.90000e+01
4445.339,4.31089e-01,-9.90000e+01
4447.869,4.50302e-01,-9.90000e+01
4450.400,4.53282e-01,-9.90000e+01
4452.930,4.27723e-01,-9.90000e+01
4455.460,4.23122e-01,-9.90000e+01
4457.990,4.30109e-01,-9.90000e+01
4460.521,4.05469e-01,-9.90000e+01
4463.051,4.05949e-01,-9.90000e+01
4465.581,4.25526e-01,-9.90000e+01
4468.111,4.08508e-01,-9.90000e+01
4470.641,4.21470e-01,-9.90000e+01
4473.172,4.15861e-01,-9.90000e+01
4475.702,3.67733e-01,-9.90000e+01
4478.232,4.12670e-01,-9.90000e+01
4480.762,3.93242e-01,-9.90000e+01
4483.293,3.88560e-01,-9.90000e+01
4485.823,3.95906e-01,-9.90000e+01
4488.353,4.17598e-01,-9.90000e+01
4490.883,4.25382e-01,-9.90000e+01
4493.413,3.90662e-01,-9.90000e+01
4495.944,4.19741e-01,-9.90000e+01
4498.474,4.58870e-01,-9.90000e+01
4501.004,3.97791e-01,-9.90000e+01
