# INSTRUMENT_ID: 10
# OBS_GROUP_ID: 58
# UNIT_ID: None
# RA: 358.573854166667
# DEC: 26.3267111111111
# OBS_DATE: 2020-07-17 13:43:41+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 46836
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4195.845,4.81928e-16,-9.90000e+01
4196.471,5.06953e-16,-9.90000e+01
4197.097,5.48744e-16,-9.90000e+01
4197.724,5.27190e-16,-9.90000e+01
4198.350,5.14760e-16,-9.90000e+01
4198.976,5.27568e-16,-9.90000e+01
4199.603,4.68723e-16,-9.90000e+01
4200.229,4.68566e-16,-9.90000e+01
4200.856,4.99973e-16,-9.90000e+01
4201.482,4.90333e-16,-9.90000e+01
4202.108,5.17086e-16,-9.90000e+01
4202.735,5.20227e-16,-9.90000e+01
4203.361,5.10846e-16,-9.90000e+01
4203.987,5.17730e-16,-9.90000e+01
4204.614,4.94940e-16,-9.90000e+01
4205.240,4.85446e-16,-9.90000e+01
4205.867,4.73387e-16,-9.90000e+01
4206.493,4.58455e-16,-9.90000e+01
4207.119,4.86896e-16,-9.90000e+01
4207.746,4.86912e-16,-9.90000e+01
4208.372,4.75163e-16,-9.90000e+01
4208.999,4.87813e-16,-9.90000e+01
4209.625,4.69654e-16,-9.90000e+01
4210.251,4.79338e-16,-9.90000e+01
4210.878,5.09849e-16,-9.90000e+01
4211.504,4.94113e-16,-9.90000e+01
4212.130,4.65230e-16,-9.90000e+01
4212.757,4.81320e-16,-9.90000e+01
4213.383,4.82509e-16,-9.90000e+01
4214.010,4.77876e-16,-9.90000e+01
4214.636,4.73190e-16,-9.90000e+01
4215.262,4.88657e-16,-9.90000e+01
4215.889,4.51680e-16,-9.90000e+01
4216.515,4.60712e-16,-9.90000e+01
4217.141,5.12597e-16,-9.90000e+01
4217.768,5.16845e-16,-9.90000e+01
4218.394,4.90379e-16,-9.90000e+01
4219.021,4.72086e-16,-9.90000e+01
4219.647,5.05907e-16,-9.90000e+01
4220.273,5.00615e-16,-9.90000e+01
4220.900,4.77305e-16,-9.90000e+01
4221.526,4.80795e-16,-9.90000e+01
4222.153,4.92428e-16,-9.90000e+01
4222.779,4.86646e-16,-9.90000e+01
4223.405,4.64217e-16,-9.90000e+01
4224.032,4.57707e-16,-9.90000e+01
4224.658,4.45257e-16,-9.90000e+01
4225.284,4.67121e-16,-9.90000e+01
4225.911,4.54764e-16,-9.90000e+01
4226.537,4.58094e-16,-9.90000e+01
4227.164,4.86072e-16,-9.90000e+01
4227.790,4.57316e-16,-9.90000e+01
4228.416,4.69645e-16,-9.90000e+01
4229.043,4.79517e-16,-9.90000e+01
4229.669,4.65321e-16,-9.90000e+01
4230.295,4.29050e-16,-9.90000e+01
4230.922,4.39143e-16,-9.90000e+01
4231.548,4.33302e-16,-9.90000e+01
4232.175,4.46924e-16,-9.90000e+01
4232.801,4.79318e-16,-9.90000e+01
4233.427,4.82465e-16,-9.90000e+01
4234.054,5.15748e-16,-9.90000e+01
4234.680,4.98270e-16,-9.90000e+01
4235.307,4.70580e-16,-9.90000e+01
4235.933,4.88590e-16,-9.90000e+01
4236.559,4.86386e-16,-9.90000e+01
4237.186,4.94339e-16,-9.90000e+01
4237.812,4.90711e-16,-9.90000e+01
4238.438,4.90530e-16,-9.90000e+01
4239.065,4.59735e-16,-9.90000e+01
4239.691,4.68786e-16,-9.90000e+01
4240.318,5.04733e-16,-9.90000e+01
4240.944,4.88299e-16,-9.90000e+01
4241.570,4.73408e-16,-9.90000e+01
4242.197,4.63601e-16,-9.90000e+01
4242.823,4.65700e-16,-9.90000e+01
4243.449,4.62640e-16,-9.90000e+01
4244.076,4.76113e-16,-9.90000e+01
4244.702,4.64596e-16,-9.90000e+01
4245.329,4.54425e-16,-9.90000e+01
4245.955,4.43052e-16,-9.90000e+01
4246.581,4.24688e-16,-9.90000e+01
4247.208,4.58647e-16,-9.90000e+01
4247.834,4.64766e-16,-9.90000e+01
4248.461,4.72251e-16,-9.90000e+01
4249.087,4.58390e-16,-9.90000e+01
4249.713,4.41794e-16,-9.90000e+01
4250.340,4.51367e-16,-9.90000e+01
4250.966,4.41141e-16,-9.90000e+01
4251.592,4.59432e-16,-9.90000e+01
4252.219,4.44933e-16,-9.90000e+01
4252.845,4.53917e-16,-9.90000e+01
4253.472,4.63471e-16,-9.90000e+01
4254.098,4.62288e-16,-9.90000e+01
4254.724,4.53434e-16,-9.90000e+01
4255.351,4.84897e-16,-9.90000e+01
4255.977,4.80896e-16,-9.90000e+01
4256.603,4.45767e-16,-9.90000e+01
4257.230,4.50692e-16,-9.90000e+01
4257.856,4.76529e-16,-9.90000e+01
4258.483,4.87781e-16,-9.90000e+01
4259.109,4.66307e-16,-9.90000e+01
4259.735,4.66434e-16,-9.90000e+01
4260.362,4.70762e-16,-9.90000e+01
4260.988,4.61064e-16,-9.90000e+01
4261.615,4.75604e-16,-9.90000e+01
4262.241,4.65214e-16,-9.90000e+01
4262.867,4.43601e-16,-9.90000e+01
4263.494,4.52415e-16,-9.90000e+01
4264.120,4.32946e-16,-9.90000e+01
4264.746,4.47629e-16,-9.90000e+01
4265.373,4.55506e-16,-9.90000e+01
4265.999,4.31601e-16,-9.90000e+01
4266.626,4.50158e-16,-9.90000e+01
4267.252,4.50560e-16,-9.90000e+01
4267.878,4.31296e-16,-9.90000e+01
4268.505,4.31380e-16,-9.90000e+01
4269.131,4.84801e-16,-9.90000e+01
4269.758,5.00896e-16,-9.90000e+01
4270.384,4.56552e-16,-9.90000e+01
4271.010,4.42319e-16,-9.90000e+01
4271.637,4.66214e-16,-9.90000e+01
4272.263,4.40011e-16,-9.90000e+01
4272.889,4.20446e-16,-9.90000e+01
4273.516,4.57123e-16,-9.90000e+01
4274.142,4.66217e-16,-9.90000e+01
4274.769,4.37345e-16,-9.90000e+01
4275.395,4.58650e-16,-9.90000e+01
4276.021,4.42806e-16,-9.90000e+01
4276.648,4.62145e-16,-9.90000e+01
